PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DATA_PUBMED	DOI	PUBMED	AOU	id	OPENALEX	DOI_OPENALEX	ID_OPENALEX	is_oa	oa_status	date_openalex	PMID_OPENALEX
25535085	Carotid artery stenting: an update	Cremonesi A, Castriota F, Secco GG, Macdonald S, Roffi M.	Eur Heart J. 2015 Jan 1;36(1):13-21. doi: 10.1093/eurheartj/ehu446. Epub 2014 Dec 21.	Cremonesi A	Eur Heart J	2015	2014/12/24			1	10.1093/EURHEARTJ/EHU446	1	0		0					0	0
25535349	Activity-dependent inhibitory synapse remodeling through gephyrin phosphorylation	Flores CE, Nikonenko I, Mendez P, Fritschy JM, Tyagarajan SK, Muller D.	Proc Natl Acad Sci U S A. 2015 Jan 6;112(1):E65-72. doi: 10.1073/pnas.1411170112. Epub 2014 Dec 22.	Flores CE	Proc Natl Acad Sci U S A	2015	2014/12/24	PMC4291629		1	10.1073/PNAS.1411170112	1	0		0					0	0
25535987	What to expect from a third step in treatment resistant depression: A prospective open study on escitalopram	Souery D, Calati R, Papageorgiou K, Juven-Wetzler A, Gailledreau J, Modavi D, Sentissi O, Pitchot W, Papadimitriou GN, Dikeos D, Montgomery S, Kasper S, Zohar J, Serretti A, Mendlewicz J.	World J Biol Psychiatry. 2015 Oct;16(7):472-82. doi: 10.3109/15622975.2014.987814. Epub 2014 Dec 23.	Souery D	World J Biol Psychiatry	2015	2014/12/24			1	10.3109/15622975.2014.987814	1	0		0					0	0
25549281	Thermoelectric energy harvesting with quantum dots	Sothmann B, Sánchez R, Jordan AN.	Nanotechnology. 2015 Jan 21;26(3):032001. doi: 10.1088/0957-4484/26/3/032001. Epub 2014 Dec 30.	Sothmann B	Nanotechnology	2015	2014/12/31			1	10.1088/0957-4484/26/3/032001	1	0		0					0	0
25595910	DNA replication stress as an Achilles' heel of cancer	Da-Rè C, Halazonetis TD.	Oncotarget. 2015 Jan 1;6(1):1-2. doi: 10.18632/oncotarget.3147.	Da-Rè C	Oncotarget	2015	2015/01/18	PMC4390464		1	10.18632/ONCOTARGET.3147	1	0		0					0	0
25631608	Low-frequency and rare exome chip variants associate with fasting glucose and type 2 diabetes susceptibility	Wessel J, Chu AY, Willems SM, Wang S, Yaghootkar H, Brody JA, Dauriz M, Hivert MF, Raghavan S, Lipovich L, Hidalgo B, Fox K, Huffman JE, An P, Lu Y, Rasmussen-Torvik LJ, Grarup N, Ehm MG, Li L, Baldridge AS, Stančáková A, Abrol R, Besse C, Boland A, Bork-Jensen J, Fornage M, Freitag DF, Garcia ME, Guo X, Hara K, Isaacs A, Jakobsdottir J, Lange LA, Layton JC, Li M, Hua Zhao J, Meidtner K, Morrison AC, Nalls MA, Peters MJ, Sabater-Lleal M, Schurmann C, Silveira A, Smith AV, Southam L, Stoiber MH, Strawbridge RJ, Taylor KD, Varga TV, Allin KH, Amin N, Aponte JL, Aung T, Barbieri C, Bihlmeyer NA, Boehnke M, Bombieri C, Bowden DW, Burns SM, Chen Y, Chen YD, Cheng CY, Correa A, Czajkowski J, Dehghan A, Ehret GB, Eiriksdottir G, Escher SA, Farmaki AE, Frånberg M, Gambaro G, Giulianini F, Goddard WA 3rd, Goel A, Gottesman O, Grove ML, Gustafsson S, Hai Y, Hallmans G, Heo J, Hoffmann P, Ikram MK, Jensen RA, Jørgensen ME, Jørgensen T, Karaleftheri M, Khor CC, Kirkpatrick A, Kraja AT, Kuusisto J, Lange EM, Lee IT, Lee WJ, Leong A, Liao J, Liu C, Liu Y, Lindgren CM, Linneberg A, Malerba G, et al.	Nat Commun. 2015 Jan 29;6:5897. doi: 10.1038/ncomms6897.	Wessel J	Nat Commun	2015	2015/01/30	PMC4311266	NIHMS642453	1	10.1038/NCOMMS6897	1	0		0					0	0
25634852	Oral lesions presenting as an early sign of acute leukaemia	Vourexakis Z.	BMJ Case Rep. 2015 Jan 29;2015:bcr2014205100. doi: 10.1136/bcr-2014-205100.	Vourexakis Z	BMJ Case Rep	2015	2015/01/31	PMC4322276		1	10.1136/BCR-2014-205100	1	0		0					0	0
25639991	Predictors of recurrent use of psychiatric emergency services	Richard-Lepouriel H, Weber K, Baertschi M, DiGiorgio S, Sarasin F, Canuto A.	Psychiatr Serv. 2015 May 1;66(5):521-6. doi: 10.1176/appi.ps.201400097. Epub 2015 Feb 2.	Richard-Lepouriel H	Psychiatr Serv	2015	2015/02/03			0	10.1176/APPI.PS.201400097	1	0		0					0	0
25659884	Phase 1 trial of bevacizumab with concurrent chemoradiation therapy for squamous cell carcinoma of the head and neck with exploratory functional imaging of tumor hypoxia, proliferation, and perfusion	Nyflot MJ, Kruser TJ, Traynor AM, Khuntia D, Yang DT, Hartig GK, McCulloch TM, Wiederholt PA, Gentry LR, Hoang T, Jeraj R, Harari PM.	Int J Radiat Oncol Biol Phys. 2015 Apr 1;91(5):942-51. doi: 10.1016/j.ijrobp.2014.11.029. Epub 2015 Feb 3.	Nyflot MJ	Int J Radiat Oncol Biol Phys	2015	2015/02/10	PMC4580235	NIHMS694695	1	10.1016/J.IJROBP.2014.11.029	1	0		0					0	0
25670475	[Written action plans and acute exacerbations of COPD]	Beaumont M, Bouric G, Chambouleyron M.	Rev Mal Respir. 2015 Feb;32(2):155-65. doi: 10.1016/j.rmr.2014.11.064. Epub 2015 Feb 7.	Beaumont M	Rev Mal Respir	2015	2015/02/12			0	10.1016/J.RMR.2014.11.064	1	0		0					0	0
25673412	New genetic loci link adipose and insulin biology to body fat distribution	Shungin D, Winkler TW, Croteau-Chonka DC, Ferreira T, Locke AE, Mägi R, Strawbridge RJ, Pers TH, Fischer K, Justice AE, Workalemahu T, Wu JMW, Buchkovich ML, Heard-Costa NL, Roman TS, Drong AW, Song C, Gustafsson S, Day FR, Esko T, Fall T, Kutalik Z, Luan J, Randall JC, Scherag A, Vedantam S, Wood AR, Chen J, Fehrmann R, Karjalainen J, Kahali B, Liu CT, Schmidt EM, Absher D, Amin N, Anderson D, Beekman M, Bragg-Gresham JL, Buyske S, Demirkan A, Ehret GB, Feitosa MF, Goel A, Jackson AU, Johnson T, Kleber ME, Kristiansson K, Mangino M, Leach IM, Medina-Gomez C, Palmer CD, Pasko D, Pechlivanis S, Peters MJ, Prokopenko I, Stančáková A, Sung YJ, Tanaka T, Teumer A, Van Vliet-Ostaptchouk JV, Yengo L, Zhang W, Albrecht E, Ärnlöv J, Arscott GM, Bandinelli S, Barrett A, Bellis C, Bennett AJ, Berne C, Blüher M, Böhringer S, Bonnet F, Böttcher Y, Bruinenberg M, Carba DB, Caspersen IH, Clarke R, Daw EW, Deelen J, Deelman E, Delgado G, Doney AS, Eklund N, Erdos MR, Estrada K, Eury E, Friedrich N, Garcia ME, Giedraitis V, Gigante B, Go AS, Golay A, Grallert H, Grammer TB, Gräßler J, Grewal J, Groves CJ, Haller T, Hallmans G, et al.	Nature. 2015 Feb 12;518(7538):187-196. doi: 10.1038/nature14132.	Shungin D	Nature	2015	2015/02/13	PMC4338562	EMS61357	1	10.1038/NATURE14132	1	0		0					0	0
25683225	Outcomes following implantation of the Biolimus A9-eluting BioMatrix coronary stent: Primary analysis of the e-BioMatrix registry	Urban P, Valdés M, Menown I, Eberli F, Alhaddad I, Hildick-Smith D, Iosseliani D, Roffi M, Oldroyd K, Kalloudi E, Eerdmans P, Berland J, Kleber FX; e-Biomatrix investigators.	Catheter Cardiovasc Interv. 2015 Dec 1;86(7):1151-60. doi: 10.1002/ccd.25892. Epub 2015 Mar 19.	Urban P	Catheter Cardiovasc Interv	2015	2015/02/17			0	10.1002/CCD.25892	1	0		0					0	0
25701868	The Interplay Between Host Genetic Variation, Viral Replication, and Microbial Translocation in Untreated HIV-Infected Individuals	Perkins MR, Bartha I, Timmer JK, Liebner JC, Wolinsky D, Günthard HF, Hauser C, Bernasconi E, Hoffmann M, Calmy A, Battegay M, Telenti A, Douek DC, Fellay J; Swiss HIV Cohort Study.	J Infect Dis. 2015 Aug 15;212(4):578-84. doi: 10.1093/infdis/jiv089. Epub 2015 Feb 20.	Perkins MR	J Infect Dis	2015	2015/02/22	PMC4539895		1	10.1093/INFDIS/JIV089	1	0		0					0	0
25711735	Application of the European Test of Olfactory Capabilities in patients with olfactory impairment	Joussain P, Bessy M, Faure F, Bellil D, Landis BN, Hugentobler M, Tuorila H, Mustonen S, Vento SI, Delphin-Combe F, Krolak-Salmon P, Rouby C, Bensafi M.	Eur Arch Otorhinolaryngol. 2016 Feb;273(2):381-90. doi: 10.1007/s00405-015-3536-6. Epub 2015 Feb 25.	Joussain P	Eur Arch Otorhinolaryngol	2016	2015/02/26			0	10.1007/S00405-015-3536-6	1	0		0					0	0
25711785	[Specifics of Analgesia in Palliative Care Patients at Home]	Pautex S.	Praxis (Bern 1994). 2015 Feb 25;104(5):229-32. doi: 10.1024/1661-8157/a001950.	Pautex S	Praxis (Bern 1994)	2015	2015/02/26			0	10.1024/1661-8157/A001950	1	0		0					0	0
25719537	Mechanisms of recovery of visual function in adult amblyopia through a tailored action video game	Vedamurthy I, Nahum M, Bavelier D, Levi DM.	Sci Rep. 2015 Feb 26;5:8482. doi: 10.1038/srep08482.	Vedamurthy I	Sci Rep	2015	2015/02/27	PMC4894407		1	10.1038/SREP08482	1	0		0					0	0
25727664	[Acute asthma in emergency room. Primum non nocere!]	Bussienne F, Maillot A, Reynaud T.	Rev Pneumol Clin. 2015 Oct;71(5):308-10. doi: 10.1016/j.pneumo.2014.12.010. Epub 2015 Feb 27.	Bussienne F	Rev Pneumol Clin	2015	2015/03/03			0	10.1016/J.PNEUMO.2014.12.010	1	0		0					0	0
25729293	Compression garments and exercise: no influence of pressure applied	Beliard S, Chauveau M, Moscatiello T, Cros F, Ecarnot F, Becker F.	J Sports Sci Med. 2015 Mar 1;14(1):75-83. eCollection 2015 Mar.	Beliard S	J Sports Sci Med	2015	2015/03/03	PMC4306786		0		1	0		0					0	0
25746816	Synthesis of 3-azabicyclo[3.2.2]nonanes and their antiprotozoal activities	Seebacher W, Wolkinger V, Faist J, Kaiser M, Brun R, Saf R, Bucar F, Gröblacher B, Brantner A, Merino V, Kalia Y, Scapozza L, Perozzo R, Weis R.	Bioorg Med Chem Lett. 2015 Apr 1;25(7):1390-3. doi: 10.1016/j.bmcl.2015.02.044. Epub 2015 Feb 28.	Seebacher W	Bioorg Med Chem Lett	2015	2015/03/10			0	10.1016/J.BMCL.2015.02.044	1	0		0					0	0
25750504	Associations Among Parental Stress, Child Competence, and School-Readiness: Findings from the PACE Study	Soltis K, Davidson TM, Moreland A, Felton J, Dumas JE.	J Child Fam Stud. 2015 Mar;24(3):649-657. doi: 10.1007/s10826-013-9875-2.	Soltis K	J Child Fam Stud	2015	2015/03/10	PMC4350458	NIHMS602625	1	10.1007/S10826-013-9875-2	1	0		0					0	0
25759425	The Pocketable Electronic Devices in Radiation Oncology (PEDRO) Project: How the Use of Tools in Medical Decision Making is Changing?	De Bari B, Franco P, Niyazi M, Cornetto AP, Qvortrup C, Martin AN, Cacicedo J, Fernandez G, Louro LV, Lestrade L, Ciammella P, Greto D, Checkrine T, Youssef E, Filippi AR, Poulsen LØ, Alongi F; Italian Association of Radiation Oncology-Young Members Working Group; Young German Society of Radiation Oncology; Spanish Young Radiation Oncology Group; Spanish Society of Radiation Oncology; Portuguese Society of Radiotherapy and Oncology-Young Members Working Group; SPRO Jovem; Danish Association of Young Oncologists.	Technol Cancer Res Treat. 2016 Apr;15(2):365-76. doi: 10.1177/1533034615572287. Epub 2015 Mar 10.	De Bari B	Technol Cancer Res Treat	2016	2015/03/12			0	10.1177/1533034615572287	1	0		0					0	0
25768755	Search for Higgs boson pair production in the γγbb[over ¯] final state using pp collision data at sqrt[s]=8  TeV from the ATLAS detector	Aad G, Abbott B, Abdallah J, Abdel Khalek S, Abdinov O, Aben R, Abi B, Abolins M, AbouZeid OS, Abramowicz H, Abreu H, Abreu R, Abulaiti Y, Acharya BS, Adamczyk L, Adams DL, Adelman J, Adomeit S, Adye T, Agatonovic-Jovin T, Aguilar-Saavedra JA, Agustoni M, Ahlen SP, Ahmadov F, Aielli G, Akerstedt H, Åkesson TP, Akimoto G, Akimov AV, Alberghi GL, Albert J, Albrand S, Alconada Verzini MJ, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexandre G, Alexopoulos T, Alhroob M, Alimonti G, Alio L, Alison J, Allbrooke BM, Allison LJ, Allport PP, Almond J, Aloisio A, Alonso A, Alonso F, Alpigiani C, Altheimer A, Alvarez Gonzalez B, Alviggi MG, Amako K, Amaral Coutinho Y, Amelung C, Amidei D, Amor Dos Santos SP, Amorim A, Amoroso S, Amram N, Amundsen G, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders G, Anderson KJ, Andreazza A, Andrei V, Anduaga XS, Angelidakis S, Angelozzi I, Anger P, Angerami A, Anghinolfi F, Anisenkov AV, Anjos N, Annovi A, Antonaki A, Antonelli M, Antonov A, Antos J, Anulli F, Aoki M, Aperio Bella L, Apolle R, Arabidze G, Aracena I, Arai Y, Araque JP, Arce AT, Arguin JF, Argyropoulos S, Arik M, Armbruster AJ, Arnaez O, Arnal V, et al.	Phys Rev Lett. 2015 Feb 27;114(8):081802. doi: 10.1103/PhysRevLett.114.081802. Epub 2015 Feb 26.	Aad G	Phys Rev Lett	2015	2015/03/14			0	10.1103/PHYSREVLETT.114.081802	1	0		0					0	0
25784109	Ambulatory 24-h intraocular pressure monitoring in the management of glaucoma	Mansouri K, Weinreb RN.	Curr Opin Ophthalmol. 2015 May;26(3):214-20. doi: 10.1097/ICU.0000000000000144.	Mansouri K	Curr Opin Ophthalmol	2015	2015/03/19			0	10.1097/ICU.0000000000000144	1	0		0					0	0
25815919	Joint analysis of BICEP2/keck array and Planck Data	Ade PA, Aghanim N, Ahmed Z, Aikin RW, Alexander KD, Arnaud M, Aumont J, Baccigalupi C, Banday AJ, Barkats D, Barreiro RB, Bartlett JG, Bartolo N, Battaner E, Benabed K, Benoît A, Benoit-Lévy A, Benton SJ, Bernard JP, Bersanelli M, Bielewicz P, Bischoff CA, Bock JJ, Bonaldi A, Bonavera L, Bond JR, Borrill J, Bouchet FR, Boulanger F, Brevik JA, Bucher M, Buder I, Bullock E, Burigana C, Butler RC, Buza V, Calabrese E, Cardoso JF, Catalano A, Challinor A, Chary RR, Chiang HC, Christensen PR, Colombo LP, Combet C, Connors J, Couchot F, Coulais A, Crill BP, Curto A, Cuttaia F, Danese L, Davies RD, Davis RJ, de Bernardis P, de Rosa A, de Zotti G, Delabrouille J, Delouis JM, Désert FX, Dickinson C, Diego JM, Dole H, Donzelli S, Doré O, Douspis M, Dowell CD, Duband L, Ducout A, Dunkley J, Dupac X, Dvorkin C, Efstathiou G, Elsner F, Enßlin TA, Eriksen HK, Falgarone E, Filippini JP, Finelli F, Fliescher S, Forni O, Frailis M, Fraisse AA, Franceschi E, Frejsel A, Galeotta S, Galli S, Ganga K, Ghosh T, Giard M, Gjerløw E, Golwala SR, González-Nuevo J, Górski KM, Gratton S, Gregorio A, Gruppuso A, Gudmundsson JE, Halpern M, Hansen FK, et al.	Phys Rev Lett. 2015 Mar 13;114(10):101301. doi: 10.1103/PhysRevLett.114.101301. Epub 2015 Mar 9.	Ade PA	Phys Rev Lett	2015	2015/03/28			0	10.1103/PHYSREVLETT.114.101301	1	0		0					0	0
25819018	EAACI IG Biologicals task force paper on the use of biologic agents in allergic disorders	Boyman O, Kaegi C, Akdis M, Bavbek S, Bossios A, Chatzipetrou A, Eiwegger T, Firinu D, Harr T, Knol E, Matucci A, Palomares O, Schmidt-Weber C, Simon HU, Steiner UC, Vultaggio A, Akdis CA, Spertini F.	Allergy. 2015 Jul;70(7):727-54. doi: 10.1111/all.12616. Epub 2015 Apr 24.	Boyman O	Allergy	2015	2015/03/31			0	10.1111/ALL.12616	1	0		0					0	0
25825820	Discrete polynuclear manganese(ii) complexes with thiacalixarene ligands: synthesis, structures and photophysical properties	Suffren Y, O'Toole N, Hauser A, Jeanneau E, Brioude A, Desroches C.	Dalton Trans. 2015 May 7;44(17):7991-8000. doi: 10.1039/c5dt00827a.	Suffren Y	Dalton Trans	2015	2015/04/01			0	10.1039/C5DT00827A	1	0		0					0	0
25830592	Pregnancy outcome following maternal exposure to mirtazapine: a multicenter, prospective study	Winterfeld U, Klinger G, Panchaud A, Stephens S, Arnon J, Malm H, Te Winkel B, Clementi M, Pistelli A, Maňáková E, Eleftheriou G, Merlob P, Kaplan YC, Buclin T, Rothuizen LE.	J Clin Psychopharmacol. 2015 Jun;35(3):250-9. doi: 10.1097/JCP.0000000000000309.	Winterfeld U	J Clin Psychopharmacol	2015	2015/04/02			0	10.1097/JCP.0000000000000309	1	0		0					0	0
25852650	Transcriptome analyses to investigate symbiotic relationships between marine protists	Balzano S, Corre E, Decelle J, Sierra R, Wincker P, Da Silva C, Poulain J, Pawlowski J, Not F.	Front Microbiol. 2015 Mar 17;6:98. doi: 10.3389/fmicb.2015.00098. eCollection 2015.	Balzano S	Front Microbiol	2015	2015/04/09	PMC4362344		1	10.3389/FMICB.2015.00098	1	0		0					0	0
25890173	Strategies of a thirteen year surveillance programme on Aedes albopictus (Stegomyia albopicta) in southern Switzerland	Flacio E, Engeler L, Tonolla M, Lüthy P, Patocchi N.	Parasit Vectors. 2015 Apr 9;8:208. doi: 10.1186/s13071-015-0793-6.	Flacio E	Parasit Vectors	2015	2015/04/19	PMC4406169		1	10.1186/S13071-015-0793-6	1	0		0					0	0
25910110	Constraints on models of the Higgs boson with exotic spin and parity using decays to bottom-antibottom quarks in the full CDF data set	Aaltonen T, Amerio S, Amidei D, Anastassov A, Annovi A, Antos J, Apollinari G, Appel JA, Arisawa T, Artikov A, Asaadi J, Ashmanskas W, Auerbach B, Aurisano A, Azfar F, Badgett W, Bae T, Barbaro-Galtieri A, Barnes VE, Barnett BA, Barria P, Bartos P, Bauce M, Bedeschi F, Behari S, Bellettini G, Bellinger J, Benjamin D, Beretvas A, Bhatti A, Bland KR, Blumenfeld B, Bocci A, Bodek A, Bortoletto D, Boudreau J, Boveia A, Brigliadori L, Bromberg C, Brucken E, Budagov J, Budd HS, Burkett K, Busetto G, Bussey P, Butti P, Buzatu A, Calamba A, Camarda S, Campanelli M, Canelli F, Carls B, Carlsmith D, Carosi R, Carrillo S, Casal B, Casarsa M, Castro A, Catastini P, Cauz D, Cavaliere V, Cerri A, Cerrito L, Chen YC, Chertok M, Chiarelli G, Chlachidze G, Cho K, Chokheli D, Clark A, Clarke C, Convery ME, Conway J, Corbo M, Cordelli M, Cox CA, Cox DJ, Cremonesi M, Cruz D, Cuevas J, Culbertson R, d'Ascenzo N, Datta M, de Barbaro P, Demortier L, Deninno M, D'Errico M, Devoto F, Di Canto A, Di Ruzza B, Dittmann JR, Donati S, D'Onofrio M, Dorigo M, Driutti A, Ebina K, Edgar R, Elagin A, Erbacher R, Errede S, et al.	Phys Rev Lett. 2015 Apr 10;114(14):141802. doi: 10.1103/PhysRevLett.114.141802. Epub 2015 Apr 10.	Aaltonen T	Phys Rev Lett	2015	2015/04/25			0	10.1103/PHYSREVLETT.114.141802	1	0		0					0	0
25927970	Description and validation of a spectrum score method to measure antimicrobial de-escalation in healthcare associated pneumonia from electronic medical records data	Madaras-Kelly K, Jones M, Remington R, Caplinger C, Huttner B, Samore M.	BMC Infect Dis. 2015 Apr 25;15:197. doi: 10.1186/s12879-015-0933-9.	Madaras-Kelly K	BMC Infect Dis	2015	2015/05/01	PMC4418054		1	10.1186/S12879-015-0933-9	1	0		0					0	0
25933309	Tevatron constraints on models of the Higgs boson with exotic spin and parity using decays to bottom-antibottom quark pairs	Aaltonen T, Abazov VM, Abbott B, Acharya BS, Adams M, Adams T, Agnew JP, Alexeev GD, Alkhazov G, Alton A, Amerio S, Amidei D, Anastassov A, Annovi A, Antos J, Apollinari G, Appel JA, Arisawa T, Artikov A, Asaadi J, Ashmanskas W, Askew A, Atkins S, Auerbach B, Augsten K, Aurisano A, Avila C, Azfar F, Badaud F, Badgett W, Bae T, Bagby L, Baldin B, Bandurin DV, Banerjee S, Barbaro-Galtieri A, Barberis E, Baringer P, Barnes VE, Barnett BA, Barria P, Bartlett JF, Bartos P, Bassler U, Bauce M, Bazterra V, Bean A, Bedeschi F, Begalli M, Behari S, Bellantoni L, Bellettini G, Bellinger J, Benjamin D, Beretvas A, Beri SB, Bernardi G, Bernhard R, Bertram I, Besançon M, Beuselinck R, Bhat PC, Bhatia S, Bhatnagar V, Bhatti A, Bland KR, Blazey G, Blessing S, Bloom K, Blumenfeld B, Bocci A, Bodek A, Boehnlein A, Boline D, Boos EE, Borissov G, Bortoletto D, Borysova M, Boudreau J, Boveia A, Brandt A, Brandt O, Brigliadori L, Brock R, Bromberg C, Bross A, Brown D, Brucken E, Bu XB, Budagov J, Budd HS, Buehler M, Buescher V, Bunichev V, Burdin S, Burkett K, Busetto G, Bussey P, Buszello CP, Butti P, et al.	Phys Rev Lett. 2015 Apr 17;114(15):151802. doi: 10.1103/PhysRevLett.114.151802. Epub 2015 Apr 15.	Aaltonen T	Phys Rev Lett	2015	2015/05/02			0	10.1103/PHYSREVLETT.114.151802	1	0		0					0	0
25933324	Nonexistence of the Luttinger-Ward functional and misleading convergence of skeleton diagrammatic series for hubbard-like models	Kozik E, Ferrero M, Georges A.	Phys Rev Lett. 2015 Apr 17;114(15):156402. doi: 10.1103/PhysRevLett.114.156402. Epub 2015 Apr 15.	Kozik E	Phys Rev Lett	2015	2015/05/02			0	10.1103/PHYSREVLETT.114.156402	1	0		0					0	0
25974835	A Bioorthogonal Chemical Reporter of Viral Infection	Neef AB, Pernot L, Schreier VN, Scapozza L, Luedtke NW.	Angew Chem Int Ed Engl. 2015 Jun 26;54(27):7911-4. doi: 10.1002/anie.201500250. Epub 2015 May 14.	Neef AB	Angew Chem Int Ed Engl	2015	2015/05/15	PMC7159598		1	10.1002/ANIE.201500250	1	0		0					0	0
25986251	Consensus and differences in primary radiotherapy for localized and locally advanced prostate cancer in Switzerland: A survey on patterns of practice	Panje CM, Dal Pra A, Zilli T, R Zwahlen D, Papachristofilou A, Herrera FG, Matzinger O, Plasswilm L, Putora PM.	Strahlenther Onkol. 2015 Oct;191(10):778-86. doi: 10.1007/s00066-015-0849-8. Epub 2015 May 19.	Panje CM	Strahlenther Onkol	2015	2015/05/20			0	10.1007/S00066-015-0849-8	1	0		0					0	0
26012537	One-year clinical outcomes after sirolimus-eluting coronary stent implantation in diabetics enrolled in the worldwide e-SELECT registry	Bartorelli AL, Egidy Assenza G, Abizaid A, Banning A, Džavík V, Ellis S, Gao R, Holmes D, Ho Jeong M, Legrand V, Neumann FJ, Spaulding C, Worthley SG, Urban P; e-SELECT Investigators.	Catheter Cardiovasc Interv. 2016 Jan 1;87(1):52-62. doi: 10.1002/ccd.26026. Epub 2015 May 27.	Bartorelli AL	Catheter Cardiovasc Interv	2016	2015/05/28			0	10.1002/CCD.26026	1	0		0					0	0
26014300	Clinical Development Strategies and Outcomes in First-in-Human Trials of Monoclonal Antibodies	Tosi D, Laghzali Y, Vinches M, Alexandre M, Homicsko K, Fasolo A, Del Conte G, Durigova A, Hayaoui N, Gourgou S, Gianni L, Mollevi C.	J Clin Oncol. 2015 Jul 1;33(19):2158-65. doi: 10.1200/JCO.2014.58.1082. Epub 2015 May 26.	Tosi D	J Clin Oncol	2015	2015/05/28			0	10.1200/JCO.2014.58.1082	1	0		0					0	0
