856_domain	date	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
AIP.SCITATION.ORG	2023	0	0	0	0	0	0	0	0	0	0	1	1	0
AISB.ORG.UK	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAE.OXFORDJOURNALS.ORG	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAE.OXFORDJOURNALS.ORG	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAE.OXFORDJOURNALS.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
AJE.OXFORDJOURNALS.ORG	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
AJE.OXFORDJOURNALS.ORG	2007	0	1	1	0	0	0	0	0	0	0	0	0	0
AJH.SAGEPUB.COM	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
AJMC.COM	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
AJNR.ORG	1999	0	1	1	0	0	0	0	0	0	0	0	0	0
AJNR.ORG	2006	0	1	1	0	0	0	0	0	0	0	0	0	0
AJNR.ORG	2010	0	3	3	0	0	0	0	0	0	0	0	0	0
AJNR.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
AJNR.ORG	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
AJNR.ORG	2019	0	1	1	0	0	0	0	0	0	0	1	1	0
AJNR.ORG	2020	0	4	4	0	0	0	0	0	0	1	2	2	0
AJNR.ORG	2022	0	2	2	0	0	0	0	0	0	0	1	1	0
AJNR.ORG	2024	0	1	1	0	0	0	0	0	0	0	0	0	0
AJO.ASMEPRESS.COM	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
AJOL.INFO	2022	0	2	2	0	0	0	0	0	0	0	0	0	0
AJP.PSYCHIATRYONLINE.ORG	2002	0	1	1	0	0	0	0	0	0	0	0	0	0
AJP.PSYCHIATRYONLINE.ORG	2022	0	1	1	1	0	0	0	0	0	0	1	1	0
AJPCELL.PHYSIOLOGY.ORG	1986	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPCELL.PHYSIOLOGY.ORG	1992	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPCELL.PHYSIOLOGY.ORG	1993	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPCELL.PHYSIOLOGY.ORG	1994	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPCELL.PHYSIOLOGY.ORG	1996	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPCELL.PHYSIOLOGY.ORG	2000	0	1	0	1	0	0	0	0	0	0	0	0	0
AJPCELL.PHYSIOLOGY.ORG	2005	0	1	1	1	0	0	0	0	0	0	0	0	0
AJPCELL.PHYSIOLOGY.ORG	2009	0	2	2	1	0	0	0	0	0	0	0	0	0
AJPENDO.PHYSIOLOGY.ORG	1993	0	1	1	1	0	0	0	0	0	0	0	0	0
AJPENDO.PHYSIOLOGY.ORG	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
AJPENDO.PHYSIOLOGY.ORG	1999	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPENDO.PHYSIOLOGY.ORG	2008	0	3	1	2	0	0	0	0	0	0	0	0	0
AJPENDO.PHYSIOLOGY.ORG	2009	0	1	1	1	0	0	0	0	0	0	0	0	0
AJPGI.PHYSIOLOGY.ORG	2000	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPGI.PHYSIOLOGY.ORG	2001	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPHEART.PHYSIOLOGY.ORG	1998	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPHEART.PHYSIOLOGY.ORG	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
AJPHEART.PHYSIOLOGY.ORG	2009	0	1	0	1	0	0	0	0	0	0	0	0	0
AJPLUNG.PHYSIOLOGY.ORG	2010	0	3	3	2	0	0	0	0	0	0	0	0	0
AJPREGU.PHYSIOLOGY.ORG	2006	0	1	0	1	0	0	0	0	0	0	0	0	0
AJPREGU.PHYSIOLOGY.ORG	2008	0	1	0	1	0	0	0	0	0	0	0	0	0
AJPRENAL.PHYSIOLOGY.ORG	2003	0	1	0	1	0	0	0	0	0	0	0	0	0
AJPRENAL.PHYSIOLOGY.ORG	2007	0	1	0	1	0	0	0	0	0	0	0	0	0
AJPRENAL.PHYSIOLOGY.ORG	2009	0	2	2	2	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	1996	0	2	0	2	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	1997	0	1	0	1	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	1999	0	1	1	0	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	2001	0	2	2	0	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	2003	0	2	2	0	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	2004	0	2	2	0	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	2006	0	2	2	0	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	2008	0	1	0	1	0	0	0	0	0	0	0	0	0
AJRCCM.ATSJOURNALS.ORG	2009	0	1	1	1	0	0	0	0	0	0	0	0	0
AJRCMB.ATSJOURNALS.ORG	2006	0	1	1	0	0	0	0	0	0	0	1	1	0
AJRCMB.ATSJOURNALS.ORG	2008	0	2	1	1	0	0	0	0	0	0	0	0	0
AJRONLINE.ORG	2004	0	1	1	0	0	0	0	0	0	0	0	0	0
AJRONLINE.ORG	2008	0	3	3	0	0	0	0	0	0	0	0	0	0
AJRONLINE.ORG	2009	0	2	2	0	0	0	0	0	0	0	0	0	0
AJS.SAGEPUB.COM	1999	0	2	2	0	0	0	0	0	0	0	0	0	0
AJS.SAGEPUB.COM	2000	0	1	1	0	0	0	0	0	0	0	0	0	0
AJS.SAGEPUB.COM	2001	0	1	1	0	0	0	0	0	0	0	0	0	0
AJS.SAGEPUB.COM	2002	0	1	1	0	0	0	0	0	0	0	0	0	0
AJS.SAGEPUB.COM	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
AJSONLINE.ORG	1964	0	0	0	0	0	0	0	0	0	0	0	0	0
AJTMH.ORG	2004	0	1	1	1	0	0	0	0	0	0	0	0	0
AJTMH.ORG	2007	0	1	1	0	0	0	0	0	0	0	0	0	0
AJTMH.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
AJTMH.ORG	2022	0	2	2	0	0	0	0	0	0	0	0	0	0
AJTMH.ORG	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
AKADEMIAI.COM	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
AKJOURNALS.COM	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
AKJOURNALS.COM	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
ALBIN-MICHEL.FR	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
ALCOOLOGIE-ET-ADDICTOLOGIE.FR	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
ALENCONTRE.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
ALES.AMEGROUPS.COM	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
ALES.AMEGROUPS.COM	2019	0	1	0	0	0	0	0	0	1	0	0	0	0
ALEXANDRIA.UNISG.CH	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
ALEXANDRIA.UNISG.CH	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
ALEXANDRIA.UNISG.CH	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
ALEXANDRIA.UNISG.CH	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
ALFRESCO.UCLOUVAIN.BE	1994	0	0	0	0	0	0	0	0	0	0	0	0	0
ALLEGRALABORATORY.NET	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
ALLIANCE-SUSTAINABLE-ENTERPRISES.CH	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
ALLIANCEMAGAZINE.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
ALLIANCEMAGAZINE.ORG	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPHIL.COM	2013	0	0	0	0	0	0	0	0	0	0	1	1	0
ALPHIL.COM	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPHIL.COM	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPHIL.COM	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPHIL.COM	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPHIL.COM	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ALTERNAUTAS.NET	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
ALTEX.CH	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
ALTEX.CH	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
ALTEX.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
ALZ-JOURNALS.ONLINELIBRARY.WILEY.COM	2020	0	1	1	0	0	0	0	0	0	0	1	1	0
ALZ-JOURNALS.ONLINELIBRARY.WILEY.COM	2021	0	5	5	0	0	0	0	0	0	0	1	1	1
ALZ-JOURNALS.ONLINELIBRARY.WILEY.COM	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
ALZ-JOURNALS.ONLINELIBRARY.WILEY.COM	2023	0	5	5	1	0	0	0	0	0	1	3	2	1
ALZ-JOURNALS.ONLINELIBRARY.WILEY.COM	2024	0	2	2	0	0	0	0	0	0	0	1	1	1
ALZRES.BIOMEDCENTRAL.COM	2017	0	1	1	0	0	0	0	0	0	0	0	0	0
ALZRES.BIOMEDCENTRAL.COM	2018	0	2	1	0	0	0	1	0	0	0	0	0	0
ALZRES.BIOMEDCENTRAL.COM	2021	0	7	7	1	0	1	0	0	0	0	7	7	6
ALZRES.BIOMEDCENTRAL.COM	2023	0	2	2	1	0	0	0	0	0	0	1	1	0
AMAZON.FR	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
AMAZON.FR	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
AMERICANANTHROPOLOGIST.ORG	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
AMERICANPHARMACEUTICALREVIEW.COM	2013	0	1	0	0	0	1	0	0	0	0	0	0	0
AMGE.CH	2013	0	1	1	0	0	0	0	0	0	0	0	0	0
AMGE.CH	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
AMGE.CH	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
AMGE.CH	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
AMITIES-GRECOSUISSES.ORG	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
AMJCASEREP.COM	2022	0	3	3	2	0	0	0	0	0	0	0	0	0
AMJCASEREP.COM	2023	0	2	2	0	0	0	0	0	0	0	0	0	0
AMJDENT.COM	2008	0	1	0	0	0	0	0	1	0	0	0	0	0
AMJDENT.COM	2013	0	1	0	0	0	0	0	1	0	0	0	0	0
AMJDENT.COM	2024	0	1	0	0	0	0	0	1	0	0	0	0	0
AMJMED.COM	2016	0	1	1	0	0	0	0	0	0	0	0	0	0
AMJMED.COM	2020	0	1	1	0	0	0	0	0	0	0	0	0	0
AMN.CH	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPERE.CNRS.FR	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPERE.CNRS.FR	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPERE.KOYRE.TGE-ADONIS.FR	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
AMS.ORG	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
AMS.ORG	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
AMS.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
AMS.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
AMS.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
AMS.ORG	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
AMS.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
AMS.ORG	2021	0	0	0	0	0	0	0	0	0	0	1	1	0
AMT.COPERNICUS.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
AMUE.FR	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
ANACONDA.ORG	2021	1	1	0	1	0	0	0	0	0	0	1	1	0
ANAE-REVUE.COM	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAE-REVUE.COM	2021	0	1	1	0	0	0	0	0	0	0	0	0	0
ANAKARDER.COM	2006	0	1	1	0	0	0	0	0	0	0	0	0	0
ANALUSIS.EDPSCIENCES.ORG	2000	0	1	0	0	0	1	0	0	0	0	0	0	0
ANALYTICALSCIENCEJOURNALS.ONLINELIBRARY.WILEY.COM	2023	0	0	0	0	0	0	0	0	0	0	1	0	1
ANALYTICALSCIENCEJOURNALS.ONLINELIBRARY.WILEY.COM	2024	0	1	0	0	0	1	0	0	0	0	0	0	0
ANATOMYPUBS.ONLINELIBRARY.WILEY.COM	2021	0	2	0	0	2	0	0	0	0	0	1	1	1
ANCI.CH	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ANDROLOGYJOURNAL.ORG	2010	0	1	0	1	0	0	0	0	0	0	0	0	0
ANEF.ORG	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
ANESTHESIA-ANALGESIA.ORG	2008	0	2	1	1	0	0	0	0	0	0	0	0	0
ANESTHESIOLOGY.PUBS.ASAHQ.ORG	1999	0	1	1	0	0	0	0	0	0	0	0	0	0
ANESTHESIOLOGY.PUBS.ASAHQ.ORG	2002	0	1	1	0	0	0	0	0	0	0	0	0	0
ANESTHESIOLOGY.PUBS.ASAHQ.ORG	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
ANESTHESIOLOGY.PUBS.ASAHQ.ORG	2019	0	1	1	1	0	0	1	0	0	1	1	1	0
ANGLE.ORG	2008	0	1	0	0	0	0	0	1	0	0	0	0	0
ANIMALBEHAVIORANDCOGNITION.ORG	2020	0	1	0	0	0	0	1	0	0	0	0	0	0
ANNALESDELARECHERCHEURBAINE.FR	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
ANNALS-GENERAL-PSYCHIATRY.BIOMEDCENTRAL.COM	2021	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALS-GENERAL-PSYCHIATRY.BIOMEDCENTRAL.COM	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALS.IN	2014	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALS.ORG	1986	0	1	0	1	0	0	0	0	0	0	0	0	0
ANNALS.ORG	1991	0	1	0	1	0	0	0	0	0	0	0	0	0
ANNALS.ORG	1999	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALS.ORG	2004	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALS.ORG	2005	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALS.ORG	2014	0	0	0	0	0	0	0	0	0	0	1	1	0
ANNALS.ORG	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALS.ORG	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALSOFINTENSIVECARE.SPRINGEROPEN.COM	2018	0	1	1	0	0	0	0	0	1	0	0	0	0
ANNALSOFINTENSIVECARE.SPRINGEROPEN.COM	2020	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNALSOFINTENSIVECARE.SPRINGEROPEN.COM	2021	0	2	2	0	0	0	0	0	0	0	2	2	0
ANNALSOFINTENSIVECARE.SPRINGEROPEN.COM	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNDERMATOL.ORG	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNEEMAGHREB.REVUES.ORG	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
ANNEXPUBLISHERS.COM	2015	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNONC.OXFORDJOURNALS.ORG	2000	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNONC.OXFORDJOURNALS.ORG	2004	0	1	1	0	0	0	0	0	0	0	0	0	0
ANNONC.OXFORDJOURNALS.ORG	2008	0	4	4	0	0	0	0	0	0	0	0	0	0
ANNONC.OXFORDJOURNALS.ORG	2009	0	3	3	0	0	0	0	0	0	0	0	0	0
ANNONC.OXFORDJOURNALS.ORG	2010	0	2	2	0	0	0	0	0	0	0	0	0	0
ANNUALREVIEWS.ORG	1987	0	1	0	0	1	0	0	0	0	0	0	0	0
ANNUALREVIEWS.ORG	1992	0	1	0	0	1	0	0	0	0	0	0	0	0
ANNUALREVIEWS.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
ANNUALREVIEWS.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
ANNUALREVIEWS.ORG	2015	0	1	0	0	1	0	0	0	0	0	0	0	0
ANNUALREVIEWS.ORG	2021	0	3	2	1	1	0	0	0	0	1	2	2	1
ANNUALREVIEWS.ORG	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ANNUALREVIEWS.ORG	2023	0	1	0	0	1	0	0	0	0	0	0	0	0
ANTHROPOS-EDITORIAL.COM	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
ANTHROSOURCE.ONLINELIBRARY.WILEY.COM	2024	0	0	0	0	0	0	0	0	0	0	0	0	0
ANTIGONEJOURNAL.COM	2021	0	0	0	0	0	0	0	0	0	0	1	1	0
ANTIKEKUNST.ORG	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ANTIKEKUNST.ORG	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
ANTIPODES.CH	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
ANWALTSKONGRESS.SAV-FSA.CH	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
ANWALTSREVUE.RECHT.CH	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
ANWALTSREVUE.RECHT.CH	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
ANWALTSREVUE.RECHT.CH	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
ANWALTSREVUE.RECHT.CH	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
ANWALTSREVUE.RECHT.CH	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ANZCTR.ORG.AU	2021	1	1	1	0	0	0	0	0	0	0	1	1	0
AOC.MEDIA	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
AOC.MEDIA	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
APDIS.PT	2016	0	1	1	0	0	0	0	0	0	0	0	0	0
API.NING.COM	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
APM.AMEGROUPS.COM	2021	0	1	1	0	0	0	0	0	0	0	0	0	0
APP.LEGALIS.CH	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
APP.LETEMPS.CH	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
APP.PAN.PL	2013	0	0	0	0	0	0	0	0	0	0	1	1	0
APP.PAN.PL	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
APP.PAN.PL	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
APPLICATIONS.EMRO.WHO.INT	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
APPLIEDVOLC.BIOMEDCENTRAL.COM	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
APPLIEDVOLC.SPRINGEROPEN.COM	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
APPLIEDVOLC.SPRINGEROPEN.COM	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
APPS.WHO.INT	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
APPS.WHO.INT	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
APPS.WHO.INT	2013	0	1	1	0	0	0	0	0	0	0	0	0	0
APPS.WHO.INT	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
APRH.PT	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
APS.EDU.PL	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
APS.JOURNALS.AC.ZA	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
APS.JOURNALS.AC.ZA	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
APS.JOURNALS.AC.ZA	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
APSJOURNALS.APSNET.ORG	1997	0	4	0	0	4	0	0	0	0	0	0	0	0
APSJOURNALS.APSNET.ORG	2019	0	1	0	0	1	0	0	0	0	0	0	0	0
APSNET.ORG	1992	0	1	0	0	1	0	0	0	0	0	1	1	0
APSNET.ORG	1994	0	1	0	0	1	0	0	0	0	0	0	0	0
APU.UNIV-ARTOIS.FR	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
AQEP.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
AR.IIARJOURNALS.ORG	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
AR.IIARJOURNALS.ORG	2020	0	1	1	0	0	0	0	0	0	0	0	0	0
AR.IIARJOURNALS.ORG	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
AR.IIARJOURNALS.ORG	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
AR.IIARJOURNALS.ORG	2024	0	1	1	0	0	0	0	0	0	0	0	0	0
ARACNEEDITRICE.IT	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
ARAGES.DE	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ARAMIS.ADMIN.CH	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
ARBIDO.CH	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
ARBIDO.CH	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHAEOPRESS.COM	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHAEOPRESS.COM	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHAEOPRESS.COM	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHAEOPRESS.COM	2024	0	1	0	0	1	0	0	0	0	0	0	0	0
ARCHCLINBIOMEDRES.COM	2017	0	1	0	1	0	0	0	0	0	0	0	0	0
ARCHDERM.AMA-ASSN.ORG	2005	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHDERM.AMA-ASSN.ORG	2008	0	3	3	1	0	0	0	1	0	0	0	0	0
ARCHDERM.JAMANETWORK.COM	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHDERM.JAMANETWORK.COM	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHEOLOGIA-MAGAZINE.COM	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIMUSE.COM	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	1992	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	1995	0	1	0	1	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	1998	0	2	2	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	1999	0	2	2	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	2002	0	2	2	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	2003	0	3	3	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	2004	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	2007	0	3	3	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	2008	0	3	3	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	2010	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHINTE.AMA-ASSN.ORG	2011	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHINTE.JAMANETWORK.COM	2004	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHINTE.JAMANETWORK.COM	2005	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHINTE.JAMANETWORK.COM	2006	0	1	1	0	0	0	0	0	0	0	0	0	0
ARCHINTE.JAMANETWORK.COM	2012	0	0	0	0	0	0	0	0	0	0	1	1	0
ARCHIPRESS-EDITIONS.FR	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIPRESS-EDITIONS.FR	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHITALBIOL.ORG	2004	0	1	0	1	0	0	0	0	0	0	0	0	0
ARCHIV.UB.UNI-HEIDELBERG.DE	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIV.UB.UNI-HEIDELBERG.DE	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1832	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1838	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1841	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1843	1	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1844	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1845	1	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1847	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1848	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1849	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1851	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1852	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1853	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1856	1	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1857	1	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1858	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1859	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1860	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1861	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1862	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1863	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1864	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1865	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1866	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1867	1	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1868	0	0	0	0	0	0	0	0	0	0	0	0	0
ARCHIVE-OUVERTE.UNIGE.CH	1869	0	0	0	0	0	0	0	0	0	0	0	0	0
